epoch,train_loss,train_acc,val_loss,val_micro_top1,val_macro_top1,seconds
0,5.455544147487213,0.024571936846786747,4.94674766031901,0.10133333333333333,0.10133333504199982,97.72501254081726
1,4.284238971814543,0.26517678452301535,3.7976099014282227,0.44333333333333336,0.44333332777023315,42.45279264450073
2,3.063537964111491,0.6130753835890593,2.6803396352132163,0.663,0.6629999876022339,40.90348482131958
3,1.8409376053219508,0.8165443629086058,1.6500951608022054,0.788,0.7880000472068787,39.851166009902954
4,0.9168818030379629,0.9054925505892818,1.044459226290385,0.839,0.8389999866485596,41.01971077919006
5,0.4231207578055509,0.9465199021569936,0.7562136345307032,0.8656666666666667,0.8656666874885559,40.60431265830994
6,0.23805825180654291,0.9595285746052924,0.6938487228155136,0.872,0.8720000386238098,40.56482148170471
7,0.15179316033144274,0.9717589504113854,0.6615343170166016,0.8746666666666667,0.8746666312217712,41.26098847389221
8,0.1197360074596986,0.9735379141649989,0.616331038514773,0.8806666666666667,0.8806666135787964,40.91451573371887
9,0.08507705037000579,0.980653769179453,0.6912573454678058,0.87,0.8700000047683716,39.83396244049072
10,0.07164844333104936,0.9824327329330665,0.5793180133799712,0.899,0.8990000486373901,40.044058084487915
11,0.0560447090807188,0.9859906604402935,0.6192989245106777,0.8976666666666666,0.8976666331291199,40.04731512069702
12,0.045286085490573905,0.9878808094285079,0.6286467462902268,0.8933333333333333,0.8933333158493042,39.79515242576599
13,0.05008810648579902,0.9874360684901046,0.5929368810206652,0.905,0.9049999713897705,40.1718533039093
14,0.049188770557579156,0.987769624193907,0.6573004036620259,0.8876666666666667,0.887666642665863,41.20785856246948
15,0.045868418071968224,0.9887702913053147,0.6617518358727296,0.8903333333333333,0.890333354473114,40.526169776916504
16,0.02984993763173557,0.9912163664665332,0.663759406781445,0.8926666666666667,0.8926666378974915,41.0316162109375
17,0.031215706016319126,0.9922170335779409,0.6251683881195883,0.8976666666666666,0.8976666331291199,40.2157039642334
18,0.03685684063075674,0.9908828107627307,0.739934887756904,0.8813333333333333,0.8813332915306091,40.31634068489075
19,0.037177568519012064,0.9922170335779409,0.7156496852549414,0.8896666666666667,0.8896666169166565,40.18519949913025
20,0.026010154100532184,0.9938848120969536,0.6233130995193497,0.908,0.9079999923706055,38.92975735664368
21,0.029222270939809787,0.9934400711585502,0.6453506922833622,0.9076666666666666,0.9076666235923767,40.69071292877197
22,0.020578410974311276,0.994996664442962,0.695649220213294,0.8916666666666667,0.8916666507720947,40.257298946380615
23,0.04364400237884844,0.9893262174783188,0.7229263873298963,0.888,0.887999951839447,40.31959271430969
24,0.032047597824374066,0.9922170335779409,0.6649169189631939,0.9056666666666666,0.905666708946228,40.45513200759888
25,0.019332495296640294,0.9961085167889704,0.7056853555900355,0.8916666666666667,0.8916667699813843,40.30927276611328
26,0.017389465576546814,0.9948854792083611,0.678034107349813,0.906,0.9059999585151672,39.96964192390442
27,0.029701820990761997,0.9936624416277519,0.6830223842716465,0.903,0.902999997138977,39.5701847076416
28,0.014116799616670513,0.9965532577273738,0.6923524891162912,0.9036666666666666,0.9036665558815002,39.85801553726196
29,0.030952125091883564,0.9925505892817433,0.7088512101356561,0.8993333333333333,0.8993334174156189,39.413429498672485
30,0.006270201200375378,0.9987769624193907,0.711391321359047,0.905,0.9049999713897705,39.19027280807495
31,0.020826361100886273,0.9952190349121637,0.7281825915370137,0.8926666666666667,0.8926666378974915,40.483227491378784
32,0.023448163982706917,0.9939959973315544,0.7114499428697552,0.902,0.9020000100135803,40.27457785606384
33,0.014077195438353623,0.9965532577273738,0.7696489251830305,0.8983333333333333,0.8983333110809326,40.33004140853882
34,0.03617928440050732,0.9914387369357349,0.748791008288972,0.8823333333333333,0.8823333978652954,40.90818452835083
35,0.021036382593100193,0.9954414053813654,0.7844057415832455,0.8923333333333333,0.8923333883285522,40.22616529464722
