epoch,train_loss,train_acc,val_loss,val_micro_top1,val_macro_top1,seconds
0,7.712883047700397,0.0025456324062340203,7.138822870518746,0.010402427233021039,0.010400000028312206,208.51573777198792
1,6.34707681287636,0.09185397630005114,5.779470575808509,0.1972793651852099,0.19726668298244476,174.2388346195221
2,4.806694086895754,0.42983392249716534,4.171218926506029,0.5481278965091855,0.5480925440788269,177.04459381103516
3,3.0555743178964234,0.7274839369483537,2.5437033559173248,0.7334044610409095,0.7333851456642151,186.139710187912
4,1.4749080966950607,0.8690388848129127,1.3462116375127828,0.8201246957623446,0.8201296329498291,178.96708345413208
5,0.6178013818016043,0.9279330354165277,0.875879578562889,0.8512652952355549,0.8512555360794067,172.01277470588684
6,0.30371015626490655,0.953956290713444,0.6580078476638191,0.8736705231220618,0.8736703395843506,172.84941816329956
7,0.17495368805077727,0.9677849663176149,0.5763524859409359,0.8823392124829127,0.8823184967041016,176.6582703590393
8,0.1162530411121041,0.9750439093799329,0.5370176618042695,0.8893741873103724,0.8893666863441467,143.42800426483154
9,0.08259553011279779,0.980446430556482,0.5125682252184641,0.8937418731037242,0.8937444090843201,199.4750349521637
10,0.0648935209552174,0.9833811334178172,0.5294323844418888,0.889140799519888,0.8891370296478271,178.57928109169006
11,0.053947693828920146,0.9847706707574646,0.5128998859389811,0.895442269862968,0.895433247089386,181.34828877449036
12,0.04482674891162141,0.9867716045265569,0.5235371533281363,0.8950755176207782,0.8950555920600891,183.46471428871155
13,0.038239988934524655,0.9881500255674871,0.5026154238377305,0.9010769179475211,0.9010740518569946,180.14153790473938
14,0.03248446385597437,0.9899175170635185,0.5213994707958038,0.8983096055746341,0.8982999920845032,179.03703951835632
15,0.030405047916285222,0.9906734253762867,0.5357120790279818,0.8971093255092855,0.897100031375885,182.1434485912323
16,0.027302036894956905,0.9915071477800751,0.5322798591771505,0.9007101657053312,0.900700032711029,183.8391673564911
17,0.024444412082680844,0.9918962182351764,0.5271305399398036,0.9033441136265129,0.9033482074737549,174.48794960975647
18,0.022761125851770363,0.9927521732363992,0.5398290270831846,0.9013769879638582,0.9013814926147461,176.6007785797119
19,0.021583417182175654,0.9932190577825207,0.5385100912423584,0.9046777581435669,0.9046629071235657,192.04306888580322
20,0.018137775760216218,0.9942862224593699,0.5545628835590807,0.9003767545760677,0.9003702998161316,188.80053853988647
21,0.017253365902614316,0.9948309210965117,0.5543746152359309,0.9037775480945553,0.9037814736366272,192.67913508415222
22,0.01695819856152268,0.9950310144734209,0.5445092577234224,0.9047110992564932,0.904711127281189,191.63017439842224
23,0.017665096933455762,0.9950865959670068,0.5834773399060745,0.8990097689460874,0.8989962339401245,166.24940371513367
24,0.0165334769369693,0.9951532937593099,0.5685406926309773,0.9039442536591872,0.9039369225502014,182.47517657279968
25,0.012884315670753424,0.9959981324618156,0.5637620382463789,0.9071116593871903,0.9071111083030701,181.3255693912506
26,0.013399530824406404,0.9961648769425732,0.5907475446415056,0.9001767078985097,0.9001703262329102,179.36488437652588
27,0.01115133669485355,0.9966428777874119,0.5659797349596626,0.9094121961791085,0.909407377243042,170.95314288139343
28,0.012343197108836851,0.9966428777874119,0.5789658738179042,0.9051111926116093,0.9051185846328735,144.68825459480286
29,0.010954597996060488,0.9972987394117254,0.5972187358754222,0.9060780848864735,0.906085193157196,172.07224893569946
30,0.01152289851683494,0.9967429244758665,0.5949749906654774,0.904511052578935,0.9045000076293945,165.91480660438538
31,0.01060116959327134,0.9971986927232709,0.6052454733025686,0.9023772213516488,0.9023852348327637,170.23691725730896
32,0.008200925421245784,0.9977322750616955,0.5793997816349226,0.9112792985029841,0.9112851619720459,168.76150465011597
33,0.01047400991021795,0.9973209720091598,0.607046365437835,0.9054112626279465,0.9054111242294312,170.73521947860718
34,0.007891129411041569,0.997887903243736,0.5938524792158834,0.9075117527423066,0.9075184464454651,171.38268184661865
35,0.008652295656132028,0.9976766935681095,0.6060068646223977,0.9053445804020939,0.9053518772125244,173.42805409431458
36,0.008853150137869503,0.997887903243736,0.5805941523692627,0.9114126629546895,0.9114184379577637,179.54783058166504
37,0.008811626640744393,0.9977545076591298,0.6021257578115379,0.9075450938552329,0.9075480103492737,174.78991746902466
