epoch,train_loss,train_acc,val_loss,val_micro_top1,val_macro_top1,seconds
0,5.518240458917056,0.02068045363575717,5.064880971272786,0.051,0.050999999046325684,98.94407916069031
1,4.38659627251501,0.2240382477207027,3.8853610407511394,0.394,0.39400002360343933,41.485320806503296
2,3.1384603081741993,0.5852790749388481,2.7146292241414387,0.664,0.6640000343322754,42.17857599258423
3,1.8977152574372498,0.8089837669557483,1.7324870414733886,0.7653333333333333,0.7653332948684692,40.80787682533264
4,0.9612686533861116,0.8978207694018234,1.1107426919937133,0.8243333333333334,0.8243333697319031,41.651331424713135
5,0.46329152024743925,0.9345118968201023,0.8252858197689057,0.8483333333333334,0.8483334183692932,40.78531336784363
6,0.26937143140457354,0.9507449410718256,0.6688679243723551,0.8716666666666667,0.871666669845581,41.3386914730072
7,0.17981170881634848,0.9633088725817212,0.6243159778515498,0.88,0.8799999952316284,41.095101833343506
8,0.13180642470482165,0.9712030242383811,0.6330838512976964,0.8816666666666667,0.8816666603088379,40.57164120674133
9,0.10609488310166033,0.9736490993995998,0.5926354488730431,0.8853333333333333,0.8853333592414856,41.37590169906616
10,0.0832349509166457,0.9766511007338226,0.6283096511264642,0.8773333333333333,0.877333402633667,40.308175802230835
11,0.07127731843659527,0.9817656215254614,0.5779580270747343,0.8853333333333333,0.8853333592414856,40.608598470687866
12,0.05608341538537628,0.9853235490326885,0.6137968820085128,0.8913333333333333,0.8913333415985107,40.149590253829956
13,0.04278261512551065,0.9889926617745164,0.6710064168423414,0.8783333333333333,0.878333330154419,41.071861743927
14,0.04963362002229595,0.9875472537247053,0.652748725729684,0.8863333333333333,0.8863334059715271,41.06757998466492
15,0.04412098993373919,0.988547920836113,0.6094050676922004,0.896,0.8959999680519104,41.375030279159546
16,0.034376026657864545,0.9909939959973315,0.5630646014461914,0.9053333333333333,0.9053333401679993,40.57293963432312
17,0.03077882811947348,0.9914387369357349,0.5964148647859693,0.903,0.902999997138977,39.88277792930603
18,0.029570486655838626,0.992772959750945,0.607694250476857,0.9003333333333333,0.9003333449363708,40.47798466682434
19,0.03046773070888252,0.9929953302201467,0.6556836472526193,0.8903333333333333,0.890333354473114,40.441184997558594
