epoch,train_loss,train_acc,val_loss,val_micro_top1,val_macro_top1,seconds
0,5.454736317267067,0.02579497442739604,4.997527745564779,0.08133333333333333,0.08133332431316376,97.29783391952515
1,4.349485160245719,0.24605292417167,3.8954044596354165,0.409,0.4089999794960022,42.303088903427124
2,3.1139890243669393,0.6087391594396264,2.733047063191732,0.6593333333333333,0.659333348274231,41.60465216636658
3,1.8640412781698215,0.8207694018234378,1.686578778584798,0.7873333333333333,0.7873333096504211,40.5177800655365
4,0.9140397458440176,0.9083833666889037,1.1103760437965393,0.8133333333333334,0.8133333921432495,41.34075880050659
5,0.4267783848900569,0.9431843451189682,0.7724461132685343,0.869,0.8690000176429749,40.91517615318298
6,0.23310607323149243,0.9631976873471203,0.6490603452523549,0.8843333333333333,0.8843333721160889,41.77720355987549
7,0.15973055879619616,0.9694240604847676,0.6350571916103364,0.885,0.8849999904632568,40.38520932197571
8,0.11847994988670289,0.9720925061151879,0.6403443209926287,0.883,0.8829999566078186,40.59946417808533
9,0.09555879528850668,0.9768734712030243,0.5629898285965125,0.8993333333333333,0.8993334174156189,40.484346866607666
10,0.08133257784683333,0.9774293973760284,0.614770289460818,0.886,0.8859999775886536,40.432605028152466
11,0.06053646538081051,0.9839893262174784,0.6054850140263637,0.897,0.8969998955726624,40.637118339538574
12,0.054512858099213225,0.9861018456748943,0.576361679126819,0.9036666666666666,0.9036666750907898,41.10205602645874
13,0.03815383473210317,0.9902156993551257,0.6046384268427889,0.9023333333333333,0.9023333787918091,40.35137581825256
14,0.034402051474588406,0.9913275517011341,0.6230257809385658,0.905,0.9049999713897705,40.93221044540405
15,0.02913179537018379,0.9916611074049366,0.5988262709180514,0.9013333333333333,0.901333212852478,40.95140194892883
16,0.03667554485286265,0.9905492550589282,0.65128870216012,0.896,0.8960000872612,40.62057328224182
17,0.0484656403800077,0.9881031798977096,0.6096553709320724,0.9006666666666666,0.9006667137145996,40.472007036209106
18,0.026046242956747234,0.9931065154547476,0.6322626047581434,0.9046666666666666,0.9046666622161865,40.150479555130005
19,0.03267339397489375,0.9926617745163442,0.7250484706064065,0.879,0.8790000677108765,40.970558881759644
20,0.03115590233152804,0.9922170335779409,0.6182855317816138,0.9116666666666666,0.9116666913032532,40.51630783081055
21,0.017424739981747372,0.9955525906159662,0.6855528709602853,0.8963333333333333,0.8963333964347839,40.323702812194824
22,0.026580886679647867,0.9931065154547476,0.6078840244965007,0.908,0.9080000519752502,39.78550887107849
23,0.026139004988115788,0.9939959973315544,0.6157857180088758,0.9053333333333333,0.9053333401679993,40.17256808280945
24,0.018804190051218975,0.9959973315543695,0.6857183493077755,0.8966666666666666,0.8966666460037231,41.14855694770813
25,0.03225503662095378,0.993551256393151,0.6201935740429908,0.907,0.9070000052452087,40.54332709312439
26,0.029192833323093793,0.9939959973315544,0.7132660234334568,0.8996666666666666,0.8996666669845581,40.723528146743774
27,0.02548795894752589,0.9941071825661553,0.7064830486879995,0.8973333333333333,0.8973333835601807,40.71857023239136
28,0.01864721789899762,0.9954414053813654,0.6857924219602719,0.908,0.9080000519752502,40.932881116867065
29,0.022558190066045144,0.9944407382699577,0.6722648806230476,0.9033333333333333,0.903333306312561,40.70128893852234
30,0.015422055343269956,0.9961085167889704,0.664571140759935,0.9096666666666666,0.9096667766571045,40.30553984642029
31,0.012701239947984291,0.9978874805425839,0.6633599274872491,0.9153333333333333,0.9153332710266113,41.09821391105652
32,0.008072927590871297,0.9978874805425839,0.7067542572266733,0.902,0.9020000100135803,41.052741289138794
33,0.013832584749149274,0.9972203691349789,0.643923184762088,0.9096666666666666,0.9096667766571045,40.9278826713562
34,0.027194226334194143,0.9941071825661553,0.7594202958388875,0.8873333333333333,0.8873333930969238,42.093886852264404
35,0.019051741116943428,0.9958861463197687,0.6909381399859363,0.9073333333333333,0.9073333740234375,40.87309527397156
36,0.012894360295979214,0.9971091839003781,0.6467540835299684,0.914,0.9139999151229858,39.82532739639282
37,0.016070616200205112,0.9962197020235712,0.7116423542229459,0.904,0.9040000438690186,41.145957231521606
38,0.013291413436233931,0.9965532577273738,0.7914940438689664,0.888,0.887999951839447,39.88012671470642
39,0.006974761369945686,0.9981098510117856,0.6736661453552855,0.9076666666666666,0.9076666235923767,41.04425525665283
40,0.0022221112452747295,0.9995552590615966,0.6496057361920442,0.9183333333333333,0.9183333516120911,41.12998819351196
41,0.009328501752569645,0.9984434067155882,0.6469819086090041,0.916,0.9160000681877136,40.19654870033264
42,0.01827138859827518,0.996442072492773,0.7223224281320969,0.8906666666666667,0.8906666040420532,40.21715497970581
43,0.020695550072741875,0.9954414053813654,0.7390101118559639,0.9023333333333333,0.9023333787918091,39.72325825691223
44,0.0030821427944794956,0.9993328885923949,0.6615974188668964,0.919,0.9190000295639038,40.94381880760193
45,0.0005658116106300956,0.9998888147653991,0.6713941614999203,0.921,0.921000063419342,40.843172550201416
46,0.005449213066020488,0.9993328885923949,0.6252155952532775,0.9193333333333333,0.919333279132843,40.6231734752655
47,0.003750382634515574,0.9993328885923949,0.6491125475328106,0.9196666666666666,0.9196666479110718,40.08855056762695
48,0.007848089672285423,0.9987769624193907,0.6391085290919679,0.9136666666666666,0.9136666655540466,40.103187561035156
49,0.014117414709565797,0.9971091839003781,0.6666624874384919,0.9123333333333333,0.9123332500457764,40.17200994491577
50,0.011449705303205712,0.9975539248387814,0.692875855396036,0.9123333333333333,0.9123332500457764,40.55443572998047
51,0.003075446410790957,0.999221703357794,0.6739833530561689,0.9233333333333333,0.9233333468437195,40.21428298950195
52,9.951074308412776e-05,1.0,0.6867605556701698,0.9216666666666666,0.92166668176651,40.49948048591614
53,7.82606467581442e-05,1.0,0.6890198336718216,0.9216666666666666,0.92166668176651,40.570363998413086
54,6.689846661452959e-05,1.0,0.6897372178829585,0.922,0.9219999313354492,40.851722717285156
55,5.7451720234550896e-05,1.0,0.691012482948058,0.922,0.921999990940094,40.32076621055603
56,5.19459051955454e-05,1.0,0.694003287689217,0.9223333333333333,0.922333300113678,41.4261040687561
57,4.733177405186221e-05,1.0,0.6950579966717633,0.922,0.9219999313354492,41.205607652664185
58,4.298373649245982e-05,1.0,0.6972527480872037,0.9223333333333333,0.922333300113678,40.22703719139099
59,3.971681346727897e-05,1.0,0.6990663455421843,0.922,0.9219999313354492,41.66972303390503
60,3.6125597170201415e-05,1.0,0.7013765040721046,0.9216666666666666,0.9216665625572205,40.56171679496765
61,3.314564327200121e-05,1.0,0.704330112432149,0.9216666666666666,0.92166668176651,40.52084708213806
62,3.086653767306459e-05,1.0,0.7069089657898294,0.9223333333333333,0.922333300113678,40.60909128189087
63,2.8898232455568524e-05,1.0,0.7082017829761219,0.9213333333333333,0.9213333129882812,41.4350323677063
