epoch,train_loss,train_acc,val_loss,val_micro_top1,val_macro_top1,seconds
0,5.568510300269624,0.014342895263509006,5.185935674031575,0.04633333333333333,0.04633333534002304,31.882503747940063
1,4.554028206304203,0.170002223704692,4.147145159403483,0.2796666666666667,0.2796666622161865,15.822173357009888
2,3.4715251791124637,0.4710918390037803,3.1798745447794596,0.5463333333333333,0.5463333129882812,15.938171863555908
3,2.406875986986116,0.7162552812986436,2.279772743225098,0.7103333333333334,0.7103332877159119,15.952191352844238
4,1.4485165946134229,0.854347342672893,1.5137521839141845,0.788,0.7879999876022339,16.55987572669983
5,0.7678195579279415,0.9186124082721815,1.096453812599182,0.8186666666666667,0.8186666965484619,16.84860134124756
6,0.42646756976982053,0.9517456081832333,0.8684247353871664,0.8543333333333333,0.8543332815170288,16.538134574890137
7,0.26218030546568805,0.9610851678897042,0.7802517018318176,0.8513333333333334,0.8513333201408386,16.496185064315796
8,0.1753644835082112,0.9715365799421837,0.7235245226224264,0.8666666666666667,0.8666666746139526,16.368985414505005
9,0.13137070178879562,0.9742050255726039,0.6674501107931137,0.875,0.8750001192092896,15.846437454223633
10,0.10715501287764434,0.97631754503002,0.6457461688717206,0.8806666666666667,0.8806667327880859,16.028072357177734
11,0.08763694508700788,0.9797642873026462,0.6246763442357381,0.889,0.8889999389648438,15.87265920639038
12,0.07026385168830951,0.9829886591060707,0.7009487037460009,0.877,0.8769999146461487,16.075720071792603
13,0.054978259277258926,0.9866577718478986,0.7090082717339198,0.868,0.8679999709129333,16.34279727935791
14,0.04673962707595876,0.987769624193907,0.7235146215210359,0.875,0.875,16.226669311523438
15,0.044620467207817226,0.9869913275517012,0.6292954558084408,0.8906666666666667,0.8906666040420532,26.76817035675049
16,0.04035339255796318,0.9891038470091172,0.6414878442188104,0.8886666666666667,0.8886666893959045,27.11146569252014
17,0.03541439012180097,0.9916611074049366,0.6997433267931144,0.8803333333333333,0.8803333640098572,27.258399724960327
18,0.033762235614440694,0.9912163664665332,0.6665752122029662,0.8933333333333333,0.8933333158493042,27.05549931526184
19,0.02420968861746369,0.9931065154547476,0.7149339829832315,0.8876666666666667,0.8876668214797974,29.550100803375244
20,0.02855667383744501,0.9931065154547476,0.6920544839091599,0.8846666666666667,0.8846666216850281,29.48313546180725
21,0.027681966450364425,0.9937736268623527,0.6876055176270505,0.893,0.8930000066757202,30.084989547729492
22,0.022895903687543913,0.9943295530353569,0.7548882125690579,0.8726666666666667,0.8726667165756226,30.671369552612305
23,0.02290900878331543,0.9944407382699577,0.6971261245353768,0.8903333333333333,0.890333354473114,30.003640174865723
24,0.038669357664033205,0.9912163664665332,0.7541707857387762,0.8833333333333333,0.8833333253860474,31.110143423080444
25,0.027206589108921566,0.9933288859239493,0.7355750766371687,0.8846666666666667,0.8846666216850281,32.22435235977173
26,0.01772180896137247,0.9955525906159662,0.7031149195339531,0.9003333333333333,0.9003333449363708,22.058505535125732
27,0.014188765803522234,0.9962197020235712,0.7268100819885731,0.8886666666666667,0.8886666893959045,17.423370599746704
28,0.019056292793765077,0.9957749610851679,0.7673229054970045,0.8866666666666667,0.8866666555404663,18.50472593307495
29,0.029344664710559975,0.9938848120969536,0.8279487173048159,0.879,0.8789999485015869,28.836707830429077
30,0.0176581267597995,0.9957749610851679,0.7475972274523228,0.897,0.8970000147819519,33.00408482551575
31,0.02242915608338417,0.9941071825661553,0.7466354935988784,0.897,0.8970000147819519,31.81679129600525
32,0.015476712829037616,0.9966644429619747,0.7404480322102706,0.8946666666666667,0.8946666717529297,31.804409503936768
33,0.01579164978873075,0.9959973315543695,0.7924464405681938,0.8793333333333333,0.8793333172798157,32.676936864852905
34,0.015490864869724891,0.996442072492773,0.7531375849349424,0.9036666666666666,0.9036665558815002,28.061041831970215
35,0.0070696621039774196,0.9981098510117856,0.7735482150694977,0.8936666666666667,0.893666684627533,21.889160871505737
36,0.006976352351385672,0.9987769624193907,0.7589539840243136,0.899,0.8990000486373901,16.453774213790894
37,0.017332281169293324,0.9957749610851679,0.7645863122151544,0.8983333333333333,0.8983333110809326,17.34232997894287
38,0.011660548973698497,0.9969979986657772,0.7609327648873441,0.8966666666666666,0.8966666460037231,16.902892589569092
39,0.012740150037701459,0.9968868134311764,0.7504012975445948,0.8976666666666666,0.8976666331291199,22.850677490234375
40,0.004950897903582348,0.9987769624193907,0.7474543964269882,0.903,0.9030000567436218,28.354986906051636
41,0.008588340512004885,0.9977762953079831,0.7946135895034919,0.8966666666666666,0.8966666460037231,27.202802419662476
42,0.011349558419377534,0.9979986657771848,0.7167517430913479,0.9086666666666666,0.9086666703224182,28.30602216720581
43,0.0004530473367251209,0.9997776295307983,0.7172410088274628,0.912,0.9120000004768372,27.08716082572937
44,7.955352544837564e-05,1.0,0.7176741379494003,0.9136666666666666,0.9136666655540466,35.646905183792114
45,6.531208442109464e-05,1.0,0.7197104727750023,0.9146666666666666,0.9146667718887329,34.96265435218811
46,5.848685555758147e-05,1.0,0.722946753195681,0.914,0.9140000343322754,35.321537017822266
47,5.10532802440125e-05,1.0,0.7251251638598042,0.9143333333333333,0.9143334031105042,32.975685834884644
48,4.689758927233091e-05,1.0,0.7283887476742966,0.915,0.9150000214576721,27.938589334487915
49,4.310443026504703e-05,1.0,0.7313980129942259,0.9143333333333333,0.9143334031105042,32.68272542953491
50,3.8758831499204496e-05,1.0,0.7349960482480238,0.915,0.9150000214576721,34.10036039352417
51,3.5698556465282954e-05,1.0,0.7369691020383033,0.915,0.9150000214576721,28.572681427001953
52,3.276896895581891e-05,1.0,0.7406806369964809,0.9153333333333333,0.9153333306312561,23.59723401069641
53,3.0187134851952353e-05,1.0,0.743401744291846,0.9153333333333333,0.9153333306312561,16.08403515815735
54,2.7868597672360457e-05,1.0,0.7453164051374381,0.9156666666666666,0.9156665802001953,16.050260543823242
55,2.587278975575188e-05,1.0,0.7489587712887927,0.9156666666666666,0.9156665802001953,15.908084869384766
56,2.3646661645178e-05,1.0,0.7520371254116762,0.915,0.9150000214576721,16.272278308868408
57,2.186928480393043e-05,1.0,0.7550765193216018,0.9153333333333333,0.9153333306312561,16.153712272644043
58,2.023651251560692e-05,1.0,0.7572657901553612,0.9156666666666666,0.9156665802001953,16.637715816497803
59,1.8807975933608515e-05,1.0,0.7609908774430514,0.915,0.9150000214576721,15.68613576889038
60,1.7359292796115652e-05,1.0,0.7651242510866529,0.9156666666666666,0.9156665802001953,31.03110146522522
61,1.5976059455354134e-05,1.0,0.7678167168050228,0.916,0.9159999489784241,33.38582396507263
62,1.4882114746317695e-05,1.0,0.7699763403751567,0.916,0.9159999489784241,32.115538358688354
63,1.3619959553215327e-05,1.0,0.7733077079211846,0.9156666666666666,0.9156666994094849,32.77723479270935
